City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Grants Pass,US,2021-10-28 22:09:31,42.439,-123.3284,75.36,56,1,0.0
296,Purgstall,AT,2021-10-28 22:09:31,48.0584,15.1348,46.99,75,9,2.93
297,Rockhampton,AU,2021-10-28 22:09:31,-23.3833,150.5,78.69,73,40,8.05
298,Pitimbu,BR,2021-10-28 22:09:32,-7.4706,-34.8086,79.39,72,86,12.88
299,Cowra,AU,2021-10-28 22:09:32,-33.8333,148.6833,69.28,38,42,14.94
300,Kudahuvadhoo,MV,2021-10-28 22:09:32,2.6708,72.8944,81.21,77,76,8.79
301,Sovetskiy,RU,2021-10-28 22:09:33,61.3614,63.5842,21.97,71,76,14.7
302,Foca,TR,2021-10-28 22:09:33,38.6703,26.7566,58.41,74,0,18.99
303,Linqing,CN,2021-10-28 22:09:33,36.8456,115.7117,53.33,65,21,4.83
304,Esperance,AU,2021-10-28 22:09:33,-33.8667,121.9,54.21,74,84,10.49
305,Olafsvik,IS,2021-10-28 22:09:34,64.8945,-23.7142,41.97,89,87,33.11
306,Labuan,MY,2021-10-28 22:09:34,5.2767,115.2417,77.16,83,100,14.16
307,Nanortalik,GL,2021-10-28 22:09:34,60.1432,-45.2371,35.83,75,90,2.89
308,Curup,ID,2021-10-28 22:09:35,-3.4667,102.5333,68.09,95,91,0.87
309,Vanimo,PG,2021-10-28 22:09:35,-2.6741,141.3028,79.18,86,94,4.29
310,Thompson,CA,2021-10-28 22:09:35,55.7435,-97.8558,45.23,78,94,7.94
311,Yar-Sale,RU,2021-10-28 22:06:00,66.8333,70.8333,22.75,96,100,12.24
312,Sudak,UA,2021-10-28 22:09:36,44.85,34.9667,50.56,63,85,4.43
313,South Lake Tahoe,US,2021-10-28 22:06:55,38.9332,-119.9844,67.82,59,1,5.75
314,Kolhapur,IN,2021-10-28 22:09:36,16.7,74.2167,66.72,69,33,5.39
315,Kununurra,AU,2021-10-28 22:09:36,-15.7667,128.7333,80.58,78,100,3.44
316,Martapura,ID,2021-10-28 22:09:37,-3.4167,114.85,75.29,100,75,4.61
317,Price,US,2021-10-28 22:09:37,39.5994,-110.8107,61.86,39,1,3.53
318,Cap Malheureux,MU,2021-10-28 22:09:38,-19.9842,57.6142,74.46,72,11,8.01
319,Lumeje,AO,2021-10-28 22:09:38,-11.55,20.7833,66.58,91,99,3.74
320,Abha,SA,2021-10-28 22:09:38,18.2164,42.5053,60.08,61,1,2.77
321,Laguna,US,2021-10-28 22:09:39,38.421,-121.4238,78.96,64,1,1.01
322,Presidencia Roque Saenz Pena,AR,2021-10-28 22:09:39,-26.7852,-60.4388,88.09,27,0,6.73
323,Nabire,ID,2021-10-28 22:09:39,-3.3667,135.4833,76.6,89,100,2.8
324,Nhulunbuy,AU,2021-10-28 22:05:00,-12.2333,136.7667,86.61,66,40,10.36
325,Aquiraz,BR,2021-10-28 22:09:40,-3.9014,-38.3911,81.18,77,6,11.34
326,Gari,RU,2021-10-28 22:09:40,59.4307,62.3497,22.44,70,59,14.9
327,Abalak,RU,2021-10-28 22:09:40,58.1286,68.5944,34.07,97,100,11.43
328,Cornelio Procopio,BR,2021-10-28 22:09:41,-23.1811,-50.6467,83.03,76,88,9.06
329,Sao Gabriel Da Cachoeira,BR,2021-10-28 22:09:41,-0.1303,-67.0892,75.7,90,97,1.97
330,Lithgow,AU,2021-10-28 22:09:41,-33.4833,150.15,70.48,52,76,17.6
331,Felipe Carrillo Puerto,MX,2021-10-28 22:09:41,19.5833,-88.05,86.61,71,89,5.17
332,Ardesen,TR,2021-10-28 22:09:42,41.1911,40.9875,55.36,77,90,3.11
333,Taloqan,AF,2021-10-28 22:09:42,36.7361,69.5345,49.23,72,100,3.42
334,Ulladulla,AU,2021-10-28 22:09:29,-35.35,150.4667,81.5,42,12,11.54
335,Tura,IN,2021-10-28 22:09:42,25.5198,90.2201,66.13,90,0,3.87
336,Buchanan,LR,2021-10-28 22:05:20,5.8808,-10.0467,75.16,86,88,3.89
337,Havre-Saint-Pierre,CA,2021-10-28 22:09:43,50.2334,-63.5986,46.35,56,0,5.73
338,Moron,AR,2021-10-28 22:09:43,-34.6534,-58.6198,88.0,54,100,10.11
339,Juchipila,MX,2021-10-28 22:09:44,21.4167,-103.1167,85.96,16,31,4.47
340,Shakhtinsk,KZ,2021-10-28 22:09:44,49.71,72.5872,14.56,42,62,8.32
341,Dingle,PH,2021-10-28 22:09:44,10.9995,122.6711,75.06,93,87,7.09
342,Mendoza,AR,2021-10-28 22:07:58,-32.8908,-68.8272,92.35,14,13,8.25
343,Tateyama,JP,2021-10-28 22:09:45,34.9833,139.8667,57.22,60,43,20.11
344,Turki,RU,2021-10-28 22:09:45,51.987,43.2731,44.46,94,100,9.44
345,Tual,ID,2021-10-28 22:09:45,-5.6667,132.75,82.36,76,98,3.76
346,Hirara,JP,2021-10-28 22:09:46,24.8,125.2833,70.07,78,20,5.75
347,Leshukonskoye,RU,2021-10-28 22:09:46,64.8989,45.7622,16.66,99,76,2.42
348,Ilulissat,GL,2021-10-28 22:09:46,69.2167,-51.1,26.62,68,75,12.66
349,Mudgee,AU,2021-10-28 22:09:47,-32.5943,149.5871,70.63,67,98,13.58
350,Melo,UY,2021-10-28 22:09:47,-32.3667,-54.1833,68.52,76,0,9.57
351,High Level,CA,2021-10-28 22:08:24,58.5169,-117.136,43.84,42,64,6.55
352,Luanda,AO,2021-10-28 22:08:11,-8.8368,13.2343,74.84,80,100,12.01
353,Caohe,CN,2021-10-28 22:09:48,30.2297,115.4335,59.13,76,65,1.68
354,Barda,AZ,2021-10-28 22:09:48,40.3744,47.1267,48.07,56,0,0.45
355,Saint-Joseph,RE,2021-10-28 22:09:49,-21.3667,55.6167,71.98,79,3,3.47
356,Tukrah,LY,2021-10-28 22:09:49,32.5341,20.5791,70.39,78,46,7.67
357,Katsuura,JP,2021-10-28 22:09:32,35.1333,140.3,57.31,56,87,21.88
358,Yerbogachen,RU,2021-10-28 22:09:49,61.2767,108.0108,16.66,82,77,11.48
359,San Patricio,US,2021-10-28 22:09:50,28.017,-97.5169,86.41,18,0,16.98
360,Kaoma,ZM,2021-10-28 22:09:50,-14.7833,24.8,74.71,46,79,4.72
361,Vila Franca Do Campo,PT,2021-10-28 22:09:50,37.7167,-25.4333,70.21,87,99,12.3
362,Hamilton,US,2021-10-28 22:09:30,39.1834,-84.5333,56.43,96,90,4.0
363,Alyangula,AU,2021-10-28 22:09:51,-13.8483,136.4192,83.82,68,70,12.03
364,Lorengau,PG,2021-10-28 22:09:51,-2.0226,147.2712,83.88,72,91,6.55
365,Zabol,AF,2021-10-28 22:09:51,32.25,67.25,47.61,26,0,7.47
366,Srednekolymsk,RU,2021-10-28 22:09:52,67.45,153.6833,-3.53,96,87,0.72
367,Mizan Teferi,ET,2021-10-28 22:09:52,6.9833,35.5833,61.41,94,100,2.53
368,Ostersund,SE,2021-10-28 22:09:52,63.1792,14.6357,48.65,93,90,6.91
369,Mana,GF,2021-10-28 22:09:53,5.6592,-53.7767,79.34,86,94,8.97
370,Salantai,LT,2021-10-28 22:09:53,56.0667,21.5667,51.3,95,87,8.03
371,Constitucion,CL,2021-10-28 22:05:56,-35.3333,-72.4167,61.83,66,11,16.08
372,Kawalu,ID,2021-10-28 22:09:53,-7.3817,108.2082,72.14,97,100,1.23
373,Erenhot,CN,2021-10-28 22:09:54,43.6475,111.9767,43.72,47,100,9.69
374,Atambua,ID,2021-10-28 22:09:54,-9.1061,124.8925,77.18,81,99,2.04
375,San Jose,US,2021-10-28 22:06:54,37.3394,-121.895,81.28,52,1,1.01
376,Kindu,CD,2021-10-28 22:09:55,-2.95,25.95,69.76,99,100,2.53
377,Mayuge,UG,2021-10-28 22:09:55,0.4597,33.4803,65.25,84,46,1.99
378,Chara,RU,2021-10-28 22:09:55,56.9064,118.2631,18.14,78,76,5.88
379,Garachine,PA,2021-10-28 22:09:55,8.0647,-78.3628,81.41,79,83,8.41
380,Tazmalt,DZ,2021-10-28 22:09:56,36.3868,4.3989,61.86,75,53,2.39
381,Port Lincoln,AU,2021-10-28 22:09:56,-34.7333,135.8667,55.47,70,59,17.43
382,Kruisfontein,ZA,2021-10-28 22:09:57,-34.0033,24.7314,65.88,77,100,14.25
383,Mayya,RU,2021-10-28 22:09:57,61.7333,130.2811,20.52,87,25,9.51
384,Waingapu,ID,2021-10-28 22:09:57,-9.6567,120.2641,80.73,76,66,3.29
385,Sangamner,IN,2021-10-28 22:09:58,19.5667,74.2167,66.65,59,44,2.91
386,Knysna,ZA,2021-10-28 22:09:58,-34.0363,23.0471,68.38,64,100,7.7
387,Imeni Poliny Osipenko,RU,2021-10-28 22:09:58,52.4201,136.4853,30.51,89,14,5.53
388,Cayenne,GF,2021-10-28 22:06:45,4.9333,-52.3333,82.09,80,0,1.99
389,Talnakh,RU,2021-10-28 22:09:59,69.4865,88.3972,-6.48,95,99,9.55
390,Guanica,PR,2021-10-28 22:09:59,17.9716,-66.908,85.24,74,2,3.0
391,Dubbo,AU,2021-10-28 22:09:59,-32.25,148.6167,73.53,60,87,19.57
392,Enkoping,SE,2021-10-28 22:10:00,59.6361,17.0777,53.64,88,98,10.94
393,Marrakesh,MA,2021-10-28 22:10:00,31.6315,-8.0083,68.07,56,40,2.3
394,Kutum,SD,2021-10-28 22:10:01,14.2,24.6667,72.95,14,10,11.34
395,Huntington,US,2021-10-28 22:07:19,38.4193,-82.4452,62.38,90,90,5.75
396,Mazyr,BY,2021-10-28 22:10:02,52.0495,29.2456,51.21,96,100,3.85
397,Shingu,JP,2021-10-28 22:10:03,33.7333,135.9833,51.49,74,0,7.43
398,Buzhakan,AM,2021-10-28 22:10:03,40.4529,44.521,27.79,37,0,2.68
399,Mount Isa,AU,2021-10-28 22:10:04,-20.7333,139.5,74.97,94,40,9.22
400,Kloulklubed,PW,2021-10-28 22:10:05,7.0419,134.2556,81.1,69,65,15.41
401,Hasaki,JP,2021-10-28 22:10:06,35.7333,140.8333,54.0,54,93,27.47
402,Flinders,AU,2021-10-28 22:10:06,-34.5833,150.8552,82.38,42,74,9.82
403,Manacor,ES,2021-10-28 22:10:07,39.5696,3.2096,58.33,76,7,3.87
404,Padang,ID,2021-10-28 22:10:08,-0.9492,100.3543,78.21,79,100,3.33
405,Sistranda,NO,2021-10-28 22:10:09,63.7256,8.834,51.91,93,100,4.41
406,Abbeville,FR,2021-10-28 22:10:09,50.1,1.8333,55.49,65,1,13.62
407,Dali,CN,2021-10-28 22:10:10,25.7,100.1833,53.44,94,9,3.56
408,Salalah,OM,2021-10-28 22:10:10,17.0151,54.0924,78.89,73,20,3.44
409,Pala,TD,2021-10-28 22:10:10,9.3642,14.9046,78.66,44,23,3.94
410,Rivadavia,AR,2021-10-28 22:09:51,-33.1905,-68.4608,94.95,12,7,9.98
411,Jining,CN,2021-10-28 22:06:36,35.405,116.5814,54.07,73,29,6.13
412,Atikokan,CA,2021-10-28 22:10:11,48.7555,-91.6216,43.79,91,100,2.89
413,Montes Claros,BR,2021-10-28 22:10:11,-16.735,-43.8617,74.89,55,24,5.79
414,Nacala,MZ,2021-10-28 22:10:11,-14.5428,40.6728,74.19,72,27,11.16
415,Kamenka,RU,2021-10-28 22:10:12,51.3223,42.7678,44.24,94,100,8.59
416,Slave Lake,CA,2021-10-28 22:10:12,55.2834,-114.769,48.34,33,2,5.28
417,Dobroye,RU,2021-10-28 22:10:12,52.8678,39.8109,43.7,84,93,13.35
418,Ossora,RU,2021-10-28 22:10:13,59.2353,163.0719,19.04,93,58,3.96
419,Grand Gaube,MU,2021-10-28 22:10:13,-20.0064,57.6608,74.37,72,10,8.01
420,Calamar,CO,2021-10-28 22:10:13,10.2511,-74.9146,87.75,86,100,7.87
421,Estelle,US,2021-10-28 22:08:48,29.8458,-90.1067,71.01,48,75,11.5
422,Poronaysk,RU,2021-10-28 22:10:14,49.2167,143.1167,34.65,82,8,11.63
423,Xucheng,CN,2021-10-28 22:10:14,20.35,110.1288,74.35,88,98,16.53
424,Vrede,ZA,2021-10-28 22:10:15,-27.4257,29.1659,58.55,82,100,1.52
425,Khasan,RU,2021-10-28 22:10:15,42.4308,130.6434,43.23,61,0,5.01
426,Kavaratti,IN,2021-10-28 22:10:15,10.5669,72.642,80.26,79,100,4.18
427,Hovd,MN,2021-10-28 22:10:16,48.0056,91.6419,33.64,55,29,4.03
428,Talas,TR,2021-10-28 22:10:16,38.6908,35.5538,43.47,93,75,0.0
429,Deputatskiy,RU,2021-10-28 22:10:16,69.3,139.9,5.61,98,100,1.16
430,Santa Cruz,BO,2021-10-28 22:07:42,-17.8,-63.1667,83.73,54,39,10.29
431,Krasnoselkup,RU,2021-10-28 22:08:12,65.7,82.4667,20.62,94,100,21.79
432,Paamiut,GL,2021-10-28 22:10:17,61.994,-49.6678,33.31,72,100,15.95
433,San Luis,AR,2021-10-28 22:07:47,-33.295,-66.3356,89.26,22,20,17.31
434,Hargeysa,SO,2021-10-28 22:10:17,9.56,44.065,64.4,42,1,9.04
435,Ampanihy,MG,2021-10-28 22:10:18,-24.7,44.75,61.14,73,69,12.75
436,Vostok,RU,2021-10-28 22:10:18,46.4856,135.8833,29.3,92,2,3.87
437,Lahaina,US,2021-10-28 22:08:46,20.8783,-156.6825,84.2,78,100,5.01
438,Kilrush,IE,2021-10-28 22:10:18,52.6397,-9.4833,51.89,75,97,6.42
439,Awjilah,LY,2021-10-28 22:10:19,29.1081,21.2869,72.86,42,15,7.31
440,Sijunjung,ID,2021-10-28 22:10:19,-0.6876,100.9537,71.98,98,100,1.14
441,Chokurdakh,RU,2021-10-28 22:07:07,70.6333,147.9167,-9.67,97,95,4.05
442,Hockenheim,DE,2021-10-28 22:10:20,49.3228,8.5458,49.39,95,5,3.76
443,Tombouctou,ML,2021-10-28 22:10:20,20.0,-3.0,83.84,27,97,11.23
444,Millinocket,US,2021-10-28 22:10:21,45.6573,-68.7098,48.42,57,1,4.61
445,Amsterdam,NL,2021-10-28 22:05:43,52.374,4.8897,54.9,83,0,7.0
446,Pedro Juan Caballero,PY,2021-10-28 22:10:21,-22.5472,-55.7333,75.61,71,12,7.99
447,Chapais,CA,2021-10-28 22:10:21,49.7834,-74.8492,41.29,56,0,5.44
448,Saint-Denis,FR,2021-10-28 22:10:22,48.9167,2.3333,55.89,78,0,1.01
449,Atasu,KZ,2021-10-28 22:10:22,48.6814,71.6433,33.49,35,15,5.64
450,Inhambane,MZ,2021-10-28 22:10:22,-23.865,35.3833,68.54,60,43,8.97
451,Santa Isabel,BR,2021-10-28 22:10:23,-23.3156,-46.2214,69.66,98,100,3.94
452,Nova Olinda Do Norte,BR,2021-10-28 22:10:23,-3.8881,-59.0942,82.17,71,80,1.23
453,Berlevag,NO,2021-10-28 22:10:23,70.8578,29.0864,32.63,90,100,18.68
454,Merauke,ID,2021-10-28 22:10:24,-8.4667,140.3333,81.14,75,84,8.61
455,Nome,US,2021-10-28 22:10:24,64.5011,-165.4064,23.07,64,90,6.91
456,Yanam,IN,2021-10-28 22:10:24,16.7333,82.2167,78.21,84,100,8.68
457,Estacion Coahuila,MX,2021-10-28 22:10:25,32.1939,-115.0017,88.97,13,0,13.44
458,Foki,RU,2021-10-28 22:10:25,56.693,54.3499,31.95,86,100,10.58
459,Yulara,AU,2021-10-28 22:05:57,-25.2406,130.9889,64.74,25,47,12.28
460,Joshimath,IN,2021-10-28 22:10:25,30.5667,79.5667,50.09,25,0,7.16
461,Jose Bonifacio,BR,2021-10-28 22:10:26,-21.0528,-49.6883,73.83,80,93,8.43
462,Riverton,US,2021-10-28 22:10:11,40.5219,-111.9391,64.17,46,1,1.99
463,Svetlaya,RU,2021-10-28 22:10:26,46.5389,138.3297,38.52,69,1,6.58
464,Wielun,PL,2021-10-28 22:10:26,51.221,18.5696,45.21,64,11,8.59
465,Rancho Palos Verdes,US,2021-10-28 22:06:27,33.7445,-118.387,94.98,40,1,1.99
466,Kimbe,PG,2021-10-28 22:10:27,-5.5502,150.1429,83.07,75,78,0.87
467,Tongchuan,CN,2021-10-28 22:10:27,35.0806,109.0897,53.37,69,100,4.12
468,Okha,RU,2021-10-28 22:10:28,53.5739,142.9478,32.79,91,15,3.87
469,Port Keats,AU,2021-10-28 22:10:28,-14.25,129.55,85.33,73,59,7.29
470,Dakar,SN,2021-10-28 22:10:28,14.6937,-17.4441,81.48,77,100,12.28
471,Tevaitoa,PF,2021-10-28 22:10:29,-16.7833,-151.5,78.3,81,64,9.35
472,Yeppoon,AU,2021-10-28 22:10:29,-23.1333,150.7333,78.58,65,61,8.61
473,Praia Da Vitoria,PT,2021-10-28 22:10:29,38.7333,-27.0667,69.76,90,100,23.76
474,Wattegama,LK,2021-10-28 22:10:30,6.7989,81.4808,74.98,92,94,1.43
475,Crixas,BR,2021-10-28 22:10:30,-14.5489,-49.9692,85.12,38,98,3.44
476,Omsukchan,RU,2021-10-28 22:10:30,62.5333,155.8,6.24,94,75,6.26
477,Ewa Beach,US,2021-10-28 22:10:30,21.3156,-158.0072,82.69,67,75,11.5
478,Gasa,PS,2021-10-28 22:10:31,31.5,34.4667,73.38,44,88,2.35
479,Fernley,US,2021-10-28 22:10:31,39.608,-119.2518,71.01,40,0,5.01
480,Palmer,US,2021-10-28 22:08:27,42.1584,-72.3287,51.08,71,1,4.61
481,Amarante Do Maranhao,BR,2021-10-28 22:10:32,-5.5667,-46.7422,76.96,72,61,4.59
482,Upata,VE,2021-10-28 22:10:32,8.0086,-62.3989,78.19,83,94,3.78
483,Payo,ID,2021-10-28 22:10:32,-3.7508,103.6372,72.5,98,97,1.57
484,Chicama,PE,2021-10-28 22:10:33,-7.8447,-79.1469,61.34,66,29,9.37
485,Mulege,MX,2021-10-28 22:10:33,26.8833,-111.9833,82.56,33,0,14.14
486,Waitati,NZ,2021-10-28 22:10:33,-45.75,170.5667,58.8,82,71,8.23
487,Bad Windsheim,DE,2021-10-28 22:10:34,49.5,10.4167,45.66,100,90,4.61
488,Ondjiva,AO,2021-10-28 22:10:34,-17.0667,15.7333,72.79,56,43,6.33
489,Ishigaki,JP,2021-10-28 22:10:34,24.3448,124.1572,74.5,63,93,18.12
490,Vila Velha,BR,2021-10-28 22:10:35,-20.3297,-40.2925,76.95,78,40,5.75
491,Lobatse,BW,2021-10-28 22:10:35,-25.2167,25.6667,58.19,85,57,4.18
492,Saiha,IN,2021-10-28 22:08:13,22.4833,92.9667,66.02,92,10,3.0
493,Papara,BR,2021-10-28 22:10:35,-3.9839,-38.7273,79.68,75,7,4.72
494,La Peca,PE,2021-10-28 22:10:36,-5.6111,-78.435,77.7,68,67,5.1
495,Matagami,CA,2021-10-28 22:10:36,49.7502,-77.6328,44.64,66,0,5.77
496,Pacifica,US,2021-10-28 22:10:36,37.6138,-122.4869,80.53,62,1,0.0
497,Den Helder,NL,2021-10-28 22:10:37,52.9599,4.7593,54.99,87,0,11.99
498,Japura,ID,2021-10-28 22:10:37,-0.3167,102.35,74.16,98,99,2.24
499,Lebanon,US,2021-10-28 22:07:33,36.2081,-86.2911,63.27,75,90,6.91
500,Mchinji,MW,2021-10-28 22:10:37,-13.7984,32.8802,64.09,60,9,5.46
501,Wukari,NG,2021-10-28 22:10:38,7.85,9.7833,76.24,84,41,4.38
502,Carutapera,BR,2021-10-28 22:10:38,-1.195,-46.02,77.56,82,79,4.52
503,Jibuti,DJ,2021-10-28 22:09:21,11.5,42.5,74.62,47,2,7.78
504,Monterey,US,2021-10-28 22:10:38,36.2505,-121.2516,81.05,40,0,2.35
505,Haines Junction,CA,2021-10-28 22:10:39,60.7522,-137.5108,31.95,74,91,3.69
506,Alofi,NU,2021-10-28 22:10:39,-19.0595,-169.9187,82.29,57,75,13.8
507,San Matias,BO,2021-10-28 22:10:39,-16.3667,-58.4,77.23,79,91,5.37
508,Gros Islet,LC,2021-10-28 22:07:12,14.0667,-60.95,82.27,74,20,3.44
509,Anadyr,RU,2021-10-28 22:10:40,64.75,177.4833,-3.5,84,0,8.95
510,Burnie,AU,2021-10-28 22:10:40,-41.0667,145.9167,55.94,81,100,19.37
511,Wladyslawowo,PL,2021-10-28 22:10:41,54.7909,18.4009,51.94,76,14,9.55
512,Marystown,CA,2021-10-28 22:06:23,47.1666,-55.1483,42.85,100,100,3.0
513,College,US,2021-10-28 22:10:41,64.8569,-147.8028,28.2,89,75,0.0
514,Paita,PE,2021-10-28 22:10:41,-5.0892,-81.1144,67.89,78,23,17.31
515,Novyy Urgal,RU,2021-10-28 22:10:42,51.0736,132.5642,28.22,94,17,1.72
516,Abu Dhabi,AE,2021-10-28 22:09:05,24.4667,54.3667,81.37,65,79,11.88
517,Nantucket,US,2021-10-28 22:07:56,41.2835,-70.0995,52.97,79,100,23.42
518,Bubaque,GW,2021-10-28 22:10:42,11.2833,-15.8333,80.64,76,49,10.56
519,Albanel,CA,2021-10-28 22:10:43,48.8832,-72.4487,42.19,64,0,2.86
520,Qidong,CN,2021-10-28 22:10:43,31.8128,121.6561,62.04,71,89,6.69
521,Juneau,US,2021-10-28 22:10:43,58.3019,-134.4197,43.21,90,90,11.5
522,Putineiu,RO,2021-10-28 22:10:44,43.9,25.7333,51.13,63,18,4.16
523,Westport,US,2021-10-28 22:07:21,41.1415,-73.3579,56.05,70,75,5.01
524,Arauca,CO,2021-10-28 22:09:19,7.0847,-70.7591,76.06,93,61,2.1
525,Marondera,ZW,2021-10-28 22:10:44,-18.1853,31.5519,53.4,84,22,6.22
526,Lieksa,FI,2021-10-28 22:10:45,63.3167,30.0167,43.7,95,100,15.66
527,Santa Fe,AR,2021-10-28 22:10:45,-31.6333,-60.7,90.01,18,6,1.99
528,Green River,US,2021-10-28 22:10:45,41.5286,-109.4662,57.18,48,7,18.7
529,Antsohihy,MG,2021-10-28 22:10:46,-14.8796,47.9875,75.78,84,16,2.48
530,Kabalo,CD,2021-10-28 22:10:46,-6.05,26.9167,69.39,90,100,3.51
531,Suruc,TR,2021-10-28 22:10:46,36.9761,38.425,59.2,73,100,8.52
532,Abilene,US,2021-10-28 22:10:46,32.4487,-99.7331,75.69,20,1,8.99
533,Buraydah,SA,2021-10-28 22:09:51,26.326,43.975,74.35,18,40,7.05
534,Ardakan,IR,2021-10-28 22:10:47,32.31,54.0175,55.78,34,0,5.73
535,Severnoye,RU,2021-10-28 22:10:47,56.3491,78.3619,35.13,56,100,15.77
536,Kholodnyy,RU,2021-10-28 22:10:48,62.7167,147.95,1.96,97,100,2.39
537,Maumere,ID,2021-10-28 22:09:19,-8.6199,122.2111,81.19,80,97,3.76
538,Plettenberg Bay,ZA,2021-10-28 22:10:48,-34.0527,23.3716,69.66,67,100,5.3
539,Podor,MR,2021-10-28 22:10:48,16.6527,-14.9587,90.91,27,94,8.57
540,Hailar,CN,2021-10-28 22:10:49,49.2,119.7,34.07,59,14,7.7
541,Riyadh,SA,2021-10-28 22:06:19,24.6877,46.7219,78.53,17,99,9.35
542,Ubata,BR,2021-10-28 22:10:49,-14.2139,-39.5228,69.93,99,20,2.26
543,Mackay,AU,2021-10-28 22:10:50,-21.15,149.2,83.68,65,4,9.62
544,Aneby,SE,2021-10-28 22:10:50,57.839,14.8102,48.2,87,39,10.71
545,Milkovo,RU,2021-10-28 22:10:50,54.7167,158.6167,31.06,86,34,1.39
546,De Aar,ZA,2021-10-28 22:10:51,-30.6497,24.0123,59.85,82,91,10.56
547,Mahibadhoo,MV,2021-10-28 22:10:51,3.7833,72.9667,81.81,76,27,9.01
548,Muros,ES,2021-10-28 22:10:51,42.7762,-9.0603,62.24,91,98,11.81
549,Mokhsogollokh,RU,2021-10-28 22:10:52,61.4681,128.9203,19.81,86,22,9.69
550,Khandbari,NP,2021-10-28 22:10:52,27.3747,87.2039,59.13,71,9,3.4
551,Ust-Maya,RU,2021-10-28 22:10:52,60.4167,134.5333,21.69,95,100,3.98
552,Te Anau,NZ,2021-10-28 22:10:53,-45.4167,167.7167,59.61,64,12,0.87
553,Xuanzhou,CN,2021-10-28 22:10:53,30.9525,118.7553,54.28,82,36,2.73
554,Wailuku,US,2021-10-28 22:06:42,20.8911,-156.5047,83.35,72,40,14.0
555,Takayama,JP,2021-10-28 22:10:53,36.1333,137.25,44.94,89,12,3.87
556,Jalu,LY,2021-10-28 22:10:54,29.0331,21.5482,73.38,42,19,4.88
557,Yantarnyy,RU,2021-10-28 22:10:54,54.8717,19.9381,46.26,86,38,13.78
558,Hokitika,NZ,2021-10-28 22:10:55,-42.7167,170.9667,55.29,89,100,2.95
559,Lasa,IT,2021-10-28 22:10:55,46.6166,10.7002,34.54,44,7,3.85
560,Uyuni,BO,2021-10-28 22:09:22,-20.4597,-66.825,56.43,40,12,19.48
561,Sembe,CG,2021-10-28 22:10:55,1.6481,14.5806,70.61,98,72,1.52
562,Wufeng,CN,2021-10-28 22:10:56,27.45,104.8333,44.64,98,100,3.49
563,Ilebo,CD,2021-10-28 22:10:56,-4.3167,20.5833,69.66,99,100,2.73
564,Mumford,GH,2021-10-28 22:10:56,5.2618,-0.759,78.73,83,31,2.77
565,Sept-Iles,CA,2021-10-28 22:10:57,50.2001,-66.3821,44.89,58,16,2.68
566,Portland,US,2021-10-28 22:08:16,45.5234,-122.6762,69.84,82,90,3.0
567,Tefe,BR,2021-10-28 22:10:57,-3.3542,-64.7114,84.31,84,20,3.44
568,Orapa,BW,2021-10-28 22:10:58,-21.2833,25.3667,67.15,60,39,14.05
569,Celestun,MX,2021-10-28 22:10:58,20.8667,-90.4,81.97,75,76,18.66
570,Batagay-Alyta,RU,2021-10-28 22:10:58,67.8006,130.4114,5.92,88,100,2.57
571,Duldurga,RU,2021-10-28 22:10:59,50.6761,113.5931,33.82,79,54,6.6
572,Aksum,ET,2021-10-28 22:10:59,14.1245,38.7244,60.46,37,20,11.14
573,Ocampo,MX,2021-10-28 22:10:59,21.65,-101.5,76.28,18,100,7.61
574,Nelson Bay,AU,2021-10-28 22:11:00,-32.7167,152.15,79.77,63,100,1.01
575,Miles City,US,2021-10-28 22:11:01,46.4083,-105.8406,59.5,28,75,4.61
576,Kushmurun,KZ,2021-10-28 22:11:01,52.4503,64.6311,37.54,64,77,15.88
577,Sibolga,ID,2021-10-28 22:11:02,1.7427,98.7792,77.31,76,100,3.56
578,Aguimes,ES,2021-10-28 22:11:03,27.9054,-15.4461,66.83,58,20,10.36
579,Yalova,TR,2021-10-28 22:11:03,40.655,29.2769,58.84,74,25,11.63
580,Cessnock,AU,2021-10-28 22:11:04,-32.8333,151.35,81.34,49,100,12.08
581,Sarakhs,IR,2021-10-28 22:11:04,36.5449,61.1577,44.56,74,0,6.02
582,Luderitz,NA,2021-10-28 22:11:04,-26.6481,15.1594,57.85,89,3,5.88
583,Port Augusta,AU,2021-10-28 22:11:04,-32.5,137.7667,58.71,66,69,18.99
